"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838.850590873427","809.139337097308","809.878349857657","806.897066913206","832.116686561661","844.699625233039","849.827939889625","860.057314335122","866.492243404679","862.209433563531","874.950096421555","876.157443772154","890.049311886369","914.185765641929","946.660626290163","990.053785023892","1016.54940252231","1020.19898786571","1015.94749133354","1045.32113824439","1047.4856941216","1066.09457881919","1087.10905370973","1096.95940896746","1105.99707023339","1103.16431389441","1120.84672265109","1129.8233019857","1131.60341548838","1095.91142776688","1130.17207664661","1151.7504218293","1163.00876572125","1168.19394949892",
"Trinidad and Tobago","TTO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","424.70266163015","412.836391089007","397.33745739259","394.143321215645","423.471824162978","475.863649905265","494.683610286053","550.272581468254","614.724924495368","620.389877831721","699.783966040798","707.278008212062","753.057502901019","776.308955621939","805.164492593816","887.595470357729","929.357019221718","931.61268862931","951.454313255772","982.917055768962","978.165476394356","969.994300490264","960.514546755572","953.343966663223","918.378347542418","980.066385002888","971.800425083815","1016.75518452233","1029.50961181933","1042.26256529583","1056.97253181065","1087.48356137978","1121.14335187563","1164.02921255273","1216.88610454107","1255.4189278922","1376.42071103909","1410.08471271211","1460.22144930372","1521.55233969041","1580.88605856962","1636.91769927601","1711.18925205096","1776.19736887553","1821.06354417112","2502.55512465674","2577.46461166749","2660.67209968382","2708.10036472887","2785.86581607591","2842.75478675616","2898.74356958996","2943.01196496396","2990.01229068775","3033.5227363948","2855.01718274147","2930.98090951746","2972.15727143413","2978.97277355829","2992.93131947785",
"Turkiye","TUR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","3125.42419240395","3100.82566029467","3009.25955775088","3340.54193102578","3345.31814069924","3397.60514341393","3621.34863057585","3369.89050156376","3501.78072132651","3812.49523670637","4051.40253273935","3956.54410820939","3967.51112211799","4092.2946371687","3696.85199490874","3862.17794495407","4117.04225462627","4477.83517705841","4665.67886102624","4774.80883841835","5006.64604611444","4943.87515110802","4697.02300151932","5100.47752638822","5629.9085736143","5681.0816908079","5993.64946374512","6108.66802950418","6389.73063403042","6542.87550428619","6845.37641488191","6807.05790168185","6801.69322564349","6981.18612577411","7997.87532144051","9199.44874591381","10121.9778367685","10535.7524804573",
"Tuvalu","TUV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360.264251708984","358.183471679688","349.900421142578","345.269744873047","337.620178222656","341.200897216797","358.991973876953","382.446228027344","425.505676269531","434.419769287109","427.395202636719","428.189697265625","441.505187988281","438.340911865234","452.393127441406","477.659973144531","508.136077880859","521.33642578125","507.612426757813","498.807342529297","551.896240234375","596.599853515625","563.029113769531","570.633361816406","583.016662597656","599.744262695313","586.23583984375","590.800842285156","608.060424804688","608.801574707031","596.542663574219","592.319580078125","601.654541015625","597.401428222656","598.571533203125",
"Uganda","UGA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","313.541588876086","330.892468092517","312.578423308976","293.748152868153","286.714034921703","285.373873244712","300.036929941608","309.953583014886","316.394352706828","320.934908375218","318.325702513199","329.33133599459","334.51920293113","375.304585751617","390.858935621223","389.674424232372","404.387920800468","422.057333061041","417.079160717098","413.777084961217","434.303386950453","435.971899372214","433.457702756038","443.972411695647","484.4402866666","514.700200922912","505.429669081941","582.763411319457","588.7248155453","605.866713369235","635.801348623805","618.564320135655","615.660452046182","662.309080385934","649.18794428743","626.669041837749","660.946718983764","682.864849687286","674.255410480948","691.824196740657","699.743492498532","705.722259970456","692.066666989298",
"Ukraine","UKR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065.46691894531","963.416320800781","871.659729003906","645.040893554688","590.972412109375","585.533264160156","535.749877929688","538.963317871094","552.420837402344","545.451721191406","563.217529296875","618.034851074219","671.462585449219","747.267028808594","839.952758789063","1012.54504394531","1176.08654785156","1382.01147460938","1558.70959472656","1320.77209472656","1417.55456542969","1642.841796875","1779.98413085938","1899.50732421875","1754.9794921875","1419.08544921875","1464.23864746094","1608.62414550781","1768.91125488281","1975.17150878906","2021.94213867188","2178.76049804688","1712.88330078125","1954.93078613281","2077.73388671875",
"Upper middle income","UMC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1484.67526795999","1554.19366029136","1619.07316589368","1631.88494157817","1665.74588762685","1755.72422364568","1782.76517485717","1836.89272889342","1896.1401239903","1997.25440673887","2112.62595992209","2247.1062972727","2416.21390117036","2529.43105589584","2589.20451309775","2781.64675280332","3009.57392762782","3162.50297375728","3318.99816435053","3454.34359539535","3584.29121712015","3729.88499568533","3920.756060386","4093.6020375473","4220.538337545","4043.4735742263","4426.74853894754","4576.68343294499","4888.88810602302","5085.56740415999",
"Uruguay","URY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11445.4692223159","","","","","","","","","",
"United States","USA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","15525.7844546749","15916.1874256601","16711.1674591226","17371.5692160314","17069.3783235291","17285.1481342575","18075.9370926686","18651.366356549","19262.4486420918","19503.8822065717","19257.3114490043","19333.6547288051","19430.5450177844","20343.6531575075","21229.2802289833","22131.4411198534","22833.0602457805","23396.5434666865","24153.4799733332","24624.0456731451","24837.8214627659","24552.3728343235","25105.3079208152","25639.5479937981","26308.3002249873","26763.9247327981","27372.2990638247","28063.0929042717","29211.0334488534","30431.4377006881","31610.5112101555","32074.2798246216","32586.1693798151","33329.5681714433","34267.4797298237","35155.4950217872","35826.9426193812","36350.5022306669","36062.3191549943","35280.8771116436","35650.3714593981","35970.8175130536","36172.7095648384","36526.1745850317","37262.1767954375","38212.7414081329","38844.3122984336","39593.7819661085","40441.1989700398","41038.7954891299","39840.6610401929","43121.5186755931","43959.4618088683","","",
"Uzbekistan","UZB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1195.20500922456","1333.73810717832","1446.83330520375","1548.58220236129","1656.07898098097","1819.3561462298","1935.83959129899","1982.523972464","2067.21679570977","2150.97511911645","2061.51168260303","2257.34732084617","2461.15100156424","2580.22587652146","2718.50042997618",
"St. Vincent and the Grenadines","VCT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21875.5218870073","22419.6619652637","23409.8896201141","25234.212969983","26790.3779711075","25394.8893868636","24283.5411430015","24863.9771452996","25170.6627819089","24966.5609254221","24167.9309438086","23492.4038051845","23268.1728461944","23804.2186571598","23780.2744137102","23302.1144732014","23498.4175388136","25016.2942368976","23957.2594192383","24325.844603882","24186.0109068988","","",
"Viet Nam","VNM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","555.820883287606","586.032861614582","629.641466512003","657.243519357264","676.808476868987","685.387225978458","698.535823783014","722.139750923544","769.302134591335","822.661744463591","872.522555615667","927.207546825185","983.338966800829","1060.58990099741","1121.24174597107","1129.46338130452","1208.01982428177","1257.71592530496","1303.86044900408","1355.56667726479","1423.30860866042","1529.33937267271","1607.59975033856","1702.03780766968","1799.43141796785","1907.19316863785","1896.76740474564","1921.17036581274","2057.05698178473","2113.39556425954","2240.75887408634",
